"업소명",업종명,서비스대상구분,외국어안내서비스,소재지도로명주소,소재지지번주소,전화번호,객실수,부대시설,주차장보유여부,결제방법,홈페이지주소,주변관광정보,위도,경도,데이터기준일자
"홍반장",민박,내국인+외국인,,제주특별자치도 서귀포시 막숙포로40번길 6 (법환동),제주특별자치도 서귀포시 막숙포로40번길 6 (법환동),,4,,,,,,33.2379268,126.5149128,2017-12-15
"에버그린",민박,내국인+외국인,,제주특별자치도 서귀포시 중문관광로 305 (중문동),제주특별자치도 서귀포시 중문관광로 305 (중문동),,7,,,,,,33.2475387,126.4297716,2017-12-15
"오르막",민박,내국인+외국인,,제주특별자치도 서귀포시 천제연로 142 (중문동),제주특별자치도 서귀포시 천제연로 142 (중문동),,7,,,,,,33.2531677,126.4202655,2017-12-15
"칸델라",민박,내국인+외국인,,제주특별자치도 서귀포시 중문상로 100-17 (중문동),제주특별자치도 서귀포시 중문상로 100-17 (중문동),,7,,,,,,33.2570088,126.4294734,2017-12-15
"앙크레",민박,내국인+외국인,,제주특별자치도 서귀포시 법환로58번길 39 (법환동),제주특별자치도 서귀포시 법환로58번길 39 (법환동),,6,,,,,,33.2420512,126.5099011,2017-12-15
"제이민박",민박,내국인+외국인,,제주특별자치도 서귀포시 중산간서로400번길 74-7 (도순동),제주특별자치도 서귀포시 중산간서로400번길 74-7 (도순동),,2,,,,,,33.2653883,126.4729154,2017-12-15
"외돌개 나라",민박,내국인+외국인,,제주특별자치도 서귀포시 남성로 122 (서홍동),제주특별자치도 서귀포시 남성로 122 (서홍동),,7,,,,,,33.2420328,126.5533987,2017-12-15
"제이제이게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 천제연로 103-15 (색달동),제주특별자치도 서귀포시 천제연로 103-15 (색달동),,1,,,,,,33.255829,126.4164994,2017-12-15
"써니빌민박",민박,내국인+외국인,,제주특별자치도 서귀포시 예래해안로 109-14 (하예동),제주특별자치도 서귀포시 예래해안로 109-14 (하예동),,4,,,,,,33.2353931,126.3750003,2017-12-15
"큰갯물바다",민박,내국인+외국인,,제주특별자치도 서귀포시 대포로 159 (대포동),제주특별자치도 서귀포시 대포로 159 (대포동),,6,,,,,,33.239494,126.4379472,2017-12-15
"그린하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 월드컵로45번길 26 (법환동),제주특별자치도 서귀포시 월드컵로45번길 26 (법환동),,6,,,,,,33.2447115,126.5090469,2017-12-15
"하얀풍경",민박,내국인+외국인,,제주특별자치도 서귀포시 중문관광로 16 (색달동),제주특별자치도 서귀포시 중문관광로 16 (색달동),,6,,,,,,33.2566734,126.4147704,2017-12-15
"오름이야기",민박,내국인+외국인,,제주특별자치도 서귀포시 중산간서로594번길 35 (대포동),제주특별자치도 서귀포시 중산간서로594번길 35 (대포동),,3,,,,,,33.2648062,126.4518026,2017-12-15
"제주일기",민박,내국인+외국인,,제주특별자치도 서귀포시 중문로105번길 12(중문동),제주특별자치도 서귀포시 중문로105번길 12(중문동),,3,,,,,,33.260769,126.4263863,2017-12-15
"사계절",민박,내국인+외국인,,제주특별자치도 서귀포시 현청로 23-5(서홍동),제주특별자치도 서귀포시 현청로 23-5(서홍동),,2,,,,,,33.2652556,126.5532564,2017-12-15
"상추네 민박",민박,내국인+외국인,,제주특별자치도 서귀포시 검은여로 81-3(토평동),제주특별자치도 서귀포시 검은여로 81-3(토평동),,2,,,,,,33.249734,126.581129,2017-12-15
"에디토리얼 제주",민박,내국인+외국인,,제주특별자치도 서귀포시 배낭골로21번길 33(상효동),제주특별자치도 서귀포시 배낭골로21번길 33(상효동),,1,,,,,,33.2919336,126.5877388,2017-12-15
"꿈꾸는 하마",민박,내국인+외국인,,제주특별자치도 서귀포시 호근남로5번길 10(호근동),제주특별자치도 서귀포시 호근남로5번길 10(호근동),,2,,,,,,33.2568824,126.5294346,2017-12-15
JJ하우스,민박,내국인+외국인,,제주특별자치도 서귀포시 일주서로594번길 117(회수동),제주특별자치도 서귀포시 일주서로594번길 117(회수동),,2,,,,,,33.2617795,126.4426213,2017-12-15
"나쿠펜다",민박,내국인+외국인,,제주특별자치도 서귀포시 이어도로 842-27(강정동),제주특별자치도 서귀포시 이어도로 842-27(강정동),,4,,,,,,33.2343488,126.5008761,2017-12-15
"달빛 별채",민박,내국인+외국인,,제주특별자치도 서귀포시 서호로 47(서호동),제주특별자치도 서귀포시 서호로 47(서호동),,2,,,,,,33.2583356,126.5223479,2017-12-15
"해누리",민박,내국인+외국인,,제주특별자치도 서귀포시 색달중앙로 37. B동(색달동),제주특별자치도 서귀포시 색달중앙로 37. B동(색달동),,3,,,,,,33.2588846,126.4131122,2017-12-15
"서귀포 아우룸",민박,내국인+외국인,,제주특별자치도 서귀포시 보목로64번길 24. A동(보목동),제주특별자치도 서귀포시 보목로64번길 24. A동(보목동),,5,,,,,,33.237428,126.601106,2017-12-15
"섶섬 아우룸",민박,내국인+외국인,,제주특별자치도 서귀포시 보목로64번길 24. B동(보목동),제주특별자치도 서귀포시 보목로64번길 24. B동(보목동),,5,,,,,,33.237428,126.601106,2017-12-15
"제주 아우룸",민박,내국인+외국인,,제주특별자치도 서귀포시 보목로64번길 22(보목동),제주특별자치도 서귀포시 보목로64번길 22(보목동),,3,,,,,,33.2374271,126.5990279,2017-12-15
"성게돌",민박,내국인+외국인,,제주특별자치도 서귀포시 쇠소깍로 186(하효동),제주특별자치도 서귀포시 쇠소깍로 186(하효동),,4,,,,,,33.2525446,126.6235206,2017-12-15
"바당언덕",민박,내국인+외국인,,제주특별자치도 서귀포시 서리오름로 191-12(신효동),제주특별자치도 서귀포시 서리오름로 191-12(신효동),,4,,,,,,33.258221,126.604188,2017-12-15
"코코블루",민박,내국인+외국인,,제주특별자치도 서귀포시 문필로 26(보목동),제주특별자치도 서귀포시 문필로 26(보목동),,1,,,,,,33.2389002,126.5974432,2017-12-15
"뉴헤븐",민박,내국인+외국인,,제주특별자치도 서귀포시 효돈순환로 19(신효동),제주특별자치도 서귀포시 효돈순환로 19(신효동),,4,,,,,,33.2675599,126.6111758,2017-12-15
"해솔",민박,내국인+외국인,,제주특별자치도 서귀포시 색달중앙로 37. A동(색달동),제주특별자치도 서귀포시 색달중앙로 37. A동(색달동),,4,,,,,,33.2588846,126.4131122,2017-12-15
"한누리",민박,내국인+외국인,,제주특별자치도 서귀포시 색달중앙로 37. C동(색달동),제주특별자치도 서귀포시 색달중앙로 37. C동(색달동),,3,,,,,,33.2588846,126.4131122,2017-12-15
"제주꿀잠게스트 중문점",민박,내국인+외국인,,제주특별자치도 서귀포시 우남로2번길 5-4(상예동),제주특별자치도 서귀포시 우남로2번길 5-4(상예동),,4,,,,,,33.2648442,126.3924966,2017-12-15
"와우펜션",민박,내국인+외국인,,제주특별자치도 서귀포시 쇠소깍로 8-6.B동(효돈동),제주특별자치도 서귀포시 쇠소깍로 8-6.B동(효돈동),,2,,,,,,33.2625934,126.6237211,2017-12-15
"맨도롱 민박",민박,내국인+외국인,,제주특별자치도 서귀포시 이어도로 1055(서호동),제주특별자치도 서귀포시 이어도로 1055(서호동),,4,,,,,,33.245835,126.5212999,2017-12-15
"챨스하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 신서로122번길 83. 2층(강정동),제주특별자치도 서귀포시 신서로122번길 83. 2층(강정동),,2,,,,,,33.2567603,126.5081362,2017-12-15
"더한스",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 독자봉로 113,제주특별자치도 서귀포시 성산읍 독자봉로 113,,5,,,,,,33.3849507,126.8650783,2017-12-15
"돌섬",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 한도로 109,제주특별자치도 서귀포시 성산읍 한도로 109,,2,,,,,,33.4689688,126.919785,2017-12-15
"마주보기",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 해맞이해안로 2609,제주특별자치도 서귀포시 성산읍 해맞이해안로 2609,,2,,,,,,33.4782902,126.9093351,2017-12-15
"삼달재",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 삼달하동로 20,제주특별자치도 서귀포시 성산읍 삼달하동로 20,,4,,,,,,33.3678216,126.8703286,2017-12-15
"고망난 돌 민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 일주동로 5464,제주특별자치도 서귀포시 성산읍 일주동로 5464,,4,,,,,,33.353105,126.8578971,2017-12-15
"샬롬민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 온평포구로62번길 22-1,제주특별자치도 서귀포시 성산읍 온평포구로62번길 22-1,,2,,,,,,33.4005098,126.9029348,2017-12-15
"나라민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 한도로 230,제주특별자치도 서귀포시 성산읍 한도로 230,,4,,,,,,33.4669881,126.9319755,2017-12-15
"해바라기",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 성산등용로 10-1,제주특별자치도 서귀포시 성산읍 성산등용로 10-1,,4,,,,,,33.4649363,126.9333777,2017-12-15
"소라민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 일출로255번길 3,제주특별자치도 서귀포시 성산읍 일출로255번길 3,,2,,,,,,33.4613784,126.9330512,2017-12-15
"영키로민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 난산온평로121번길 91,제주특별자치도 서귀포시 성산읍 난산온평로121번길 91,,2,,,,,,33.403877,126.8935465,2017-12-15
"우도행",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 시흥상동로53번길 27-14,제주특별자치도 서귀포시 성산읍 시흥상동로53번길 27-14,,3,,,,,,33.4724105,126.8967741,2017-12-15
"프로젝트비",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 수산서남로 18-9,제주특별자치도 서귀포시 성산읍 수산서남로 18-9,,4,,,,,,33.4467202,126.8841266,2017-12-15
"라메종베나 in 제주",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 신양로122번길 4-6,제주특별자치도 서귀포시 성산읍 신양로122번길 4-6,,9,,,,,,33.4362884,126.9219688,2017-12-15
"지리쌤",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 오조로70번길 26,제주특별자치도 서귀포시 성산읍 오조로70번길 26,,6,,,,,,33.4614018,126.9170314,2017-12-15
"성산일출봉콘도민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 성산중앙로 34,제주특별자치도 서귀포시 성산읍 성산중앙로 34,,6,,,,,,33.4627144,126.9331402,2017-12-15
"슬로우트립민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 오조로85번길 4,제주특별자치도 서귀포시 성산읍 오조로85번길 4,,5,,,,,,33.4615607,126.9146898,2017-12-15
"컨트리팜",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 서성일로1010번길 63,제주특별자치도 서귀포시 성산읍 서성일로1010번길 63,,2,,,,,,33.4389735,126.8915913,2017-12-15
"도로시게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 시흥상동로68번길 26-1,제주특별자치도 서귀포시 성산읍 시흥상동로68번길 26-1,,3,,,,,,33.4771045,126.8968889,2017-12-15
"아이앤토토로",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 신천동로 176,제주특별자치도 서귀포시 성산읍 신천동로 176,,4,,,,,,33.3526123,126.8606034,2017-12-15
"일출민박",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 일출로 277-16,제주특별자치도 서귀포시 성산읍 일출로 277-16,,2,,,,,,33.4626911,126.934412,2017-12-15
"잠도둑게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 일주동로 5379,제주특별자치도 서귀포시 성산읍 일주동로 5379,,3,,,,,,33.3588533,126.864433,2017-12-15
"코토우라",민박,내국인+외국인,,제주특별자치도 서귀포시 성산읍 삼달로163번길 34,제주특별자치도 서귀포시 성산읍 삼달로163번길 34,,3,,,,,,33.3721263,126.8486233,2017-12-15
"달벵이",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 신화역사로 545-66,제주특별자치도 서귀포시 안덕면 신화역사로 545-66,,6,,,,,,33.3157437,126.3468946,2017-12-15
"금서방네이층집",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 덕수회관로61번길 1,제주특별자치도 서귀포시 안덕면 덕수회관로61번길 1,,3,,,,,,33.2538251,126.3102824,2017-12-15
"제주 풍경 하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 덕수서로18번길 7,제주특별자치도 서귀포시 안덕면 덕수서로18번길 7,,3,,,,,,33.2521248,126.3025318,2017-12-15
"두린벨쉼팡",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 서광서문로 61 제3동,제주특별자치도 서귀포시 안덕면 서광서문로 61 제3동,,2,,,,,,33.2841687,126.3207149,2017-12-15
"달을삼킨바다",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 화순임중로7번길 56,제주특별자치도 서귀포시 안덕면 화순임중로7번길 56,,4,,,,,,33.2397924,126.3363101,2017-12-15
"사계아올",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 사계중앙로13-15,제주특별자치도 서귀포시 안덕면 사계중앙로13-15,,2,,,,,,33.2301423,126.2980828,2017-12-15
"빌라메르시",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 소기왓로 81-22 B동,제주특별자치도 서귀포시 안덕면 소기왓로 81-22 B동,,2,,,,,,33.2425219,126.3681743,2017-12-15
"알지비",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 난드르로 17,제주특별자치도 서귀포시 안덕면 난드르로 17,,2,,,,,,33.3558528,126.3571799,2017-12-15
"몬떼뷰스테이",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 사계남로 75-9,제주특별자치도 서귀포시 안덕면 사계남로 75-9,,5,,,,,,33.227885,126.298936,2017-12-15
"이응게스트하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 난드르로21번길 7-1,제주특별자치도 서귀포시 안덕면 난드르로21번길 7-1,,4,,,,,,33.2344852,126.3661213,2017-12-15
"산방산에뜰",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 사계북로 157-31,제주특별자치도 서귀포시 안덕면 사계북로 157-31,,1,,,,,,33.2397811,126.3046261,2017-12-15
"자담하우스",민박,내국인+외국인,,제주특별자치도 서귀포시 안덕면 사계남로 111,제주특별자치도 서귀포시 안덕면 사계남로 111,,5,,,,,,33.2278411,126.3020117,2017-12-15
